"Año","Mes","Empresa","Circuito","Tipo Indicador","DPIR","FPI","FMIK","TTIK","FIM","FIP","FIT","DAI","FI","Abonados Por Circuito"
"2022","Junio     ","Coopeguanacaste","NUEVO COLON-POTRERO","2","2.350360291536763","2.5745465276990447","3.0814093476129463","3.2588352536854637","2","","1","","3","2849"
"2022","Junio     ","Coopeguanacaste","NUEVO COLON-POTRERO","1","2.3503602915367625","2.5745465276990442","3.0814093476129463","3.2588352536854637","2","","1","","3","2849"
"2022","Junio     ","Coopeguanacaste","NUEVO COLON-PLAYA MATAPALO","3","0.6431264367816092","0.3604597701149425","0.9177215189873419","0.38438818565400845","2","","","","2","150"
"2022","Junio     ","Coopeguanacaste","NUEVO COLON-PLAYA MATAPALO","2","1.742850574712644","1.5022988505747126","1.4088607594936708","0.8389662447257383","2","","","","2","150"
"2022","Junio     ","Coopeguanacaste","NUEVO COLON-PLAYA MATAPALO","1","1.7852643678160922","1.7850574712643676","2.3177215189873417","0.9752953586497889","2","","","","2","150"
"2022","Junio     ","Coopeguanacaste","NUEVO COLON-PLAYA HERMOSA","3","0.2111526156725434","0.2634303088636899","0.20340223822501605","0.24310862796850793","5","","","","5","9978"
"2022","Junio     ","Coopeguanacaste","NUEVO COLON-PLAYA HERMOSA","2","1.3483402244407448","1.7636813044885495","1.6212822442654398","1.284726695527514","5","","1","","6","9978"
"2022","Junio     ","Coopeguanacaste","NUEVO COLON-PLAYA HERMOSA","1","1.4650068911074117","2.7636813044885495","2.6212822442654398","1.4013933621941805","5","1","1","0.11666666666666667","7","9978"
"2022","Junio     ","Coopeguanacaste","PINILLA-HACIENDA","1","2.2457071384465874","1.7752887467228136","2.3008816120906794","5.7288035264483606","4","1","3","0.16666666666666666","8","892"
"2022","Junio     ","Coopeguanacaste","SANTA RITA-PAQUERA","3","1.0984711149727362","2.298790426017463","1.513918247669166","1.0777732621698897","5","","","","5","8662"
"2022","Junio     ","Coopeguanacaste","SANTA RITA-PAQUERA","2","1.679930264283306","2.725677473677529","1.912335719412942","1.663662214586549","5","","","","5","8662"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-NICOYA","2","1.1189876928342475","1.0585715377386888","1.0829100917592434","1.2511487604813207","3","","1","","4","10921"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-NICOYA","1","2.3597470519556105","3.483027655416111","3.5212864407323776","2.491956432140277","3","1","1","0.3333333333333333","5","10921"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-FILADELFIA","3","0.6872318813511269","1.0195196414637782","1.0767917789845065","0.8174043054158717","1","","1","","2","11490"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-FILADELFIA","2","1.7549081628478103","1.980394896499125","1.9092050383724182","1.7843179751498082","1","","1","","2","11490"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-FILADELFIA","1","1.9382414961811438","2.980394896499125","2.9092050383724235","1.9676513084831408","1","1","2","0.18333333333333332","4","11490"
"2022","Junio     ","Coopeguanacaste","PINILLA-TAMARINDO","3","0.4025528793325559","0.2662031679852287","0.3116106946663186","0.5374009864372845","3","","","","3","7402"
"2022","Junio     ","Coopeguanacaste","PINILLA-TAMARINDO","2","2.055531577514315","1.8683533103112586","2.758991558442342","3.0671618414080015","3","","1","","4","7402"
"2022","Junio     ","Coopeguanacaste","PINILLA-TAMARINDO","1","2.4601503790735544","3.2440672075100516","4.298681512606927","3.5756321457122464","3","1","1","0.16666666666666666","5","7402"
"2022","Junio     ","Coopeguanacaste","PINILLA-HERNANDEZ","3","0.0833433554927173","0.2506008864877978","0.19027468868189437","0.06003768115307214","3","","","","3","992"
"2022","Junio     ","Coopeguanacaste","PINILLA-HERNANDEZ","2","0.48270398076021975","0.46637378764105797","0.35274500231193556","0.3677834379087767","3","","","","3","992"
"2022","Junio     ","Coopeguanacaste","PINILLA-HERNANDEZ","1","0.5595273672886756","0.9273141068117938","0.7099517417995541","0.4273178944900466","3","","","","3","992"
"2022","Junio     ","Coopeguanacaste","PINILLA-LANGOSTA","3","1.2782496861153063","1.2121962390785666","1.1882187516365372","1.3122495317748724","2","1","1","0.9666666666666667","4","1703"
"2022","Junio     ","Coopeguanacaste","PINILLA-LANGOSTA","2","1.8604612933033267","1.646716946092627","1.6140491182812446","1.8505001191558834","2","1","3","0.9666666666666667","6","1703"
"2022","Junio     ","Coopeguanacaste","PINILLA-LANGOSTA","1","2.243794626636659","3.6467169460926283","3.614049118281244","2.233833452489216","2","3","3","1.35","8","1703"
"2022","Junio     ","Coopeguanacaste","PINILLA-HACIENDA","3","0.08458520179372198","0.041479820627802685","0.14886649874055416","0.3158186397984886","4","","","","4","892"
"2022","Junio     ","Coopelesca"," FLORENCIA","3","4.369999999999999","1.0899999999999999","1.76","7.09","","1","","4.17","1","4629"
"2022","Junio     ","Coopelesca"," FLORENCIA","1","5.629999999999999","2.13","2.8200000000000003","8.37","","1","","4.17","1","4629"
"2022","Junio     ","Coopelesca"," DELICIAS","3","0.05","0.15","0.21","0.1","","","","","","2941"
"2022","Junio     ","Coopelesca"," DELICIAS","2","4.1000000000000005","3.58","3.01","3.5500000000000003","","1","","0.36","1","2941"
"2022","Junio     ","Coopelesca"," DELICIAS","1","4.1000000000000005","3.58","3.01","3.5500000000000003","","1","","0.36","1","2941"
"2022","Junio     ","Coopelesca"," CIUDAD QUESADA","3","0.060000000000000005","0.03","0.07","0.12","","","","","","11637"
"2022","Junio     ","Coopelesca"," CIUDAD QUESADA","2","2.56","1.2400000000000002","1.3800000000000003","3.23","","","","","","11637"
"2022","Junio     ","Coopelesca"," CIUDAD QUESADA","1","2.56","1.2400000000000002","1.3800000000000003","3.23","","","","","","11637"
"2022","Junio     ","Coopelesca"," CHILAMATE","3","0.01","","0.01","0.03","","","","","","2708"
"2022","Junio     ","Coopelesca"," CHILAMATE","2","5.86","2.03","2.15","6.0600000000000005","","1","","4","1","2708"
"2022","Junio     ","Coopelesca"," CHILAMATE","1","5.86","2.03","2.15","6.0600000000000005","","1","","4","1","2708"
"2022","Junio     ","Coopelesca"," BANANERAS","3","","","0.01","0.01","","","","","","4985"
"2022","Junio     ","Coopelesca"," BANANERAS","2","2.97","1.9000000000000001","2.2","3.4600000000000004","","","","","","4985"
"2022","Junio     ","Coopelesca"," BANANERAS","1","2.97","1.9000000000000001","2.2","3.4600000000000004","","","","","","4985"
"2022","Junio     ","Coopelesca"," FLORENCIA","2","5.629999999999999","2.13","2.8200000000000003","8.37","","1","","4.17","1","4629"
"2022","Junio     ","CNFL"," SAN MIGUEL-SANTO DOMINGO","2","2.11","2.32","2.09","1.98","8","1","","0.15","9","8168"
"2022","Junio     ","CNFL","ESCAZU-PIEDADES","2","2.97","6.23","6.35","3.55","1","5","9","1.38","15","6769"
"2022","Junio     ","CNFL","ESCAZU-PIEDADES","1","2.97","6.23","6.35","3.55","1","5","9","1.38","15","6769"
"2022","Junio     ","CNFL","PORROSATÍ-CALLE RUSIA","3","","","","","","","","","",""
"2022","Junio     ","CNFL","PORROSATÍ-CALLE RUSIA","2","","","","","","","","","",""
"2022","Junio     ","CNFL","PORROSATÍ-CALLE RUSIA","1","","","","","","","","","",""
"2022","Junio     ","CNFL","HIGUITO-ASERRÍ","3","0.63","0.19","0.14","0.41","8","","","","8","17052"
"2022","Junio     ","CNFL","HIGUITO-ASERRÍ","2","2.32","0.79","0.7","1.93","8","","","","8","17052"
"2022","Junio     ","CNFL","HIGUITO-ASERRÍ","1","2.32","0.79","0.7","1.93","8","","","","8","17052"
"2022","Junio     ","CNFL","HIGUITO-HIGUERONES","3","0.6","0.27","0.32","0.56","13","","1","","14","10944"
"2022","Junio     ","CNFL","HIGUITO-HIGUERONES","2","2.46","1.73","1.54","1.47","15","1","1","0.17","17","10944"
"2022","Junio     ","CNFL","HIGUITO-HIGUERONES","1","2.46","1.73","1.54","1.47","15","1","1","0.17","17","10944"
"2022","Junio     ","CNFL","HIGUITO-LOS GUIDO","3","1.27","0.25","0.04","0.07","5","","2","","7","9979"
"2022","Junio     ","CNFL","HIGUITO-LOS GUIDO","2","4.22","1.02","0.7","2.86","7","","2","","9","9979"
"2022","Junio     ","CNFL","HIGUITO-LOS GUIDO","1","4.22","1.02","0.78","3","7","","2","","9","9979"
"2022","Junio     ","CNFL","HIGUITO - PATARRÁ","3","3.21","1.82","1.61","2.54","5","1","","0.75","6","9319"
"2022","Junio     ","CNFL","HIGUITO - PATARRÁ","2","3.83","2.07","2.08","3.84","6","1","","0.75","7","9319"
"2022","Junio     ","CNFL","HIGUITO - PATARRÁ","1","3.83","2.07","2.08","3.84","6","1","","0.75","7","9319"
"2022","Junio     ","CNFL","BELEN-ZONA FRANCA AMERICA","3","","","","","","","","","","170"
"2022","Junio     ","CNFL","BELEN-ZONA FRANCA AMERICA","2","","","","","","","","","","170"
"2022","Junio     ","CNFL","BELEN-ZONA FRANCA AMERICA","1","1.12","1","1","1.12","","1","","1.12","1","170"
"2022","Junio     ","CNFL","ESCAZU-EOLICO-VALLE CENTRAL","3","","","","","","","","","",""
"2022","Junio     ","CNFL","ESCAZU-EOLICO-VALLE CENTRAL","2","","","","","","","","","",""
"2022","Junio     ","CNFL","ESCAZU-EOLICO-VALLE CENTRAL","1","","","","","","","","","",""
"2022","Junio     ","CNFL","BRASIL-VENTANAS","3","","","","","","","","","",""
"2022","Junio     ","CNFL","BRASIL-VENTANAS","2","","","","","","","","","",""
"2022","Junio     ","CNFL","BRASIL-VENTANAS","1","","","","","","","","","",""
"2022","Junio     ","CNFL"," SAN MIGUEL-SANTO DOMINGO","3","0.68","0.56","0.27","0.47","7","","","","7","8168"
"2022","Junio     ","CNFL","ESCAZU-PIEDADES","3","1.55","4.08","3.08","1.25","","3","5","0.56","8","6769"
"2022","Junio     ","CNFL"," SAN MIGUEL-SANTO DOMINGO","1","2.11","2.32","2.2","1.99","8","1","","0.15","9","8168"
"2022","Junio     ","CNFL","SAN MIGUEL-BARRIO SOCORRO","2","2.19","1.05","0.33","0.68","","","5","","5","707"
"2022","Junio     ","CNFL"," PORROSATI-SANTA BARBARA","1","3.99","4.54","4.64","3.77","14","2","4","0.52","20","16892"
"2022","Junio     ","CNFL"," PORROSATI-SAN LORENZO","3","0.64","1.11","1.14","0.75","6","1","2","0.1","9","9036"
"2022","Junio     ","CNFL"," PORROSATI-SAN LORENZO","2","2.14","1.41","1.45","2.21","7","1","3","0.1","11","9036"
"2022","Junio     ","CNFL"," PORROSATI-SAN LORENZO","1","2.14","1.41","1.45","2.21","7","1","3","0.1","11","9036"
"2022","Junio     ","CNFL"," LINDORA-RADIAL","3","1.22","0.06","0.08","0.78","5","","","","5","3032"
"2022","Junio     ","CNFL"," LINDORA-RADIAL","2","1.37","0.13","0.1","0.85","9","","","","9","3032"
"2022","Junio     ","CNFL"," LINDORA-RADIAL","1","1.37","0.13","0.1","0.85","9","","","","9","3032"
"2022","Junio     ","CNFL"," LINDORA-OJO DE AGUA","3","0.56","0.64","0.06","0.19","8","","","","8","5805"
"2022","Junio     ","CNFL"," LINDORA-OJO DE AGUA","2","1.65","1.84","0.46","0.65","9","1","","0.2","10","5805"
"2022","Junio     ","CNFL"," LINDORA-OJO DE AGUA","1","1.65","1.84","1.46","1.43","9","1","","0.2","10","5805"
"2022","Junio     ","CNFL"," LINDORA-HONDURA","3","0.03","","","0.01","","","","","","393"
"2022","Junio     ","CNFL"," LINDORA-HONDURA","2","0.03","0.01","","0.01","","","","","","393"
"2022","Junio     ","CNFL"," LINDORA-HONDURA","1","0.03","0.01","","0.01","","","","","","393"
"2022","Junio     ","CNFL"," LINDORA-GUACIMA","3","1.57","5.52","1.25","0.4","4","1","","0.3","5","10607"
"2022","Junio     ","CNFL"," LINDORA-GUACIMA","2","3.23","6.76","5.67","2.63","4","1","","0.3","5","10607"
"2022","Junio     ","CNFL"," LINDORA-GUACIMA","1","3.23","6.76","5.73","2.64","4","1","","0.3","5","10607"
"2022","Junio     ","CNFL"," LINDORA-BRASIL","3","4.35","9.62","3.98","3.93","","9","8","2.9","17","902"
"2022","Junio     ","CNFL"," LINDORA-BRASIL","2","4.69","10.6","8.15","5.41","","10","9","3.22","19","902"
"2022","Junio     ","CNFL"," LINDORA-BRASIL","1","4.69","10.6","10.15","5.69","","10","9","3.22","19","902"
"2022","Junio     ","CNFL"," HEREDIA-LOS LAGOS","3","0.34","1.16","1.19","0.65","2","","","","2","2653"
"2022","Junio     ","CNFL"," HEREDIA-LOS LAGOS","2","2.04","2.24","1.78","1.56","4","","1","","5","2653"
"2022","Junio     ","CNFL"," HEREDIA-LOS LAGOS","1","2.04","2.24","1.78","1.56","4","","1","","5","2653"
"2022","Junio     ","CNFL"," HEREDIA-BARREAL","3","0.47","1.09","1.07","0.53","","1","1","0.15","2","10480"
"2022","Junio     ","CNFL"," HEREDIA-BARREAL","2","0.97","1.22","1.16","0.87","","1","2","0.15","3","10480"
"2022","Junio     ","CNFL"," HEREDIA-BARREAL","1","0.97","1.22","1.16","0.87","","1","2","0.15","3","10480"
"2022","Junio     ","CNFL"," GUADALUPE-SANTA TERESITA","3","0.2","1.23","1.23","0.24","1","1","1","0.17","3","3868"
"2022","Junio     ","CNFL"," GUADALUPE-SANTA TERESITA","2","0.38","2.06","2.14","0.77","2","1","1","0.17","4","3868"
"2022","Junio     ","CNFL"," PORROSATI-SANTA BARBARA","2","3.99","4.54","2.96","3.18","14","2","4","0.49","20","16892"
"2022","Junio     ","CNFL"," GUADALUPE-SANTA TERESITA","1","0.38","2.06","2.14","0.77","2","1","1","0.17","4","3868"
"2022","Junio     ","CNFL"," PORROSATI-SANTA BARBARA","3","1.27","0.25","0.23","0.94","9","","2","","11","16892"
"2022","Junio     ","CNFL"," PRIMER AMOR-ROHRMOSER","2","0.83","5.07","3.03","0.53","1","4","6","0.58","11","2377"
"2022","Junio     ","CNFL"," SABANILLA-SAN PEDRO","2","3.08","5.67","5.51","2.81","","4","9","0.95","13","5912"
"2022","Junio     ","CNFL"," SABANILLA-SAN PEDRO","1","3.08","5.67","5.65","3.22","","4","9","0.95","13","5912"
"2022","Junio     ","CNFL"," SABANILLA-SAN MARINO","3","0.54","0.82","0.61","0.74","1","","9","","10","12752"
"2022","Junio     ","CNFL"," SABANILLA-SAN MARINO","2","2.49","2.67","2.24","2.1","1","","11","","12","12752"
"2022","Junio     ","CNFL"," SABANILLA-SAN MARINO","1","2.49","2.67","2.78","2.63","1","","11","","12","12752"
"2022","Junio     ","CNFL"," SABANILLA-PURRAL","3","0.96","1.96","0.13","0.32","7","1","","0.1","8","10883"
"2022","Junio     ","CNFL"," SABANILLA-PURRAL","2","1.59","3.58","5.95","1.94","9","1","","0.1","10","10883"
"2022","Junio     ","CNFL"," SABANILLA-PURRAL","1","2.27","8.05","7.97","2.26","9","7","3","1.01","19","10883"
"2022","Junio     ","CNFL"," SABANILLA-MIRAFLORES","3","1.57","2.06","1.08","0.26","","2","2","1.44","4","3475"
"2022","Junio     ","CNFL"," SABANILLA-MIRAFLORES","2","2.77","3.11","2.11","1.36","","3","2","2.42","5","3475"
"2022","Junio     ","CNFL"," SABANILLA-MIRAFLORES","1","2.77","3.11","2.11","1.36","","3","2","2.42","5","3475"
"2022","Junio     ","CNFL"," SABANILLA-LOURDES","3","0.37","1.1","0.85","0.26","1","","1","","2","7272"
"2022","Junio     ","CNFL"," SABANILLA-LOURDES","2","1.23","1.97","1.73","0.92","1","","2","","3","7272"
"2022","Junio     ","CNFL"," SABANILLA-LOURDES","1","1.23","1.97","1.73","0.92","1","","2","","3","7272"
"2022","Junio     ","CNFL"," SABANILLA-IPIS","3","1.49","3.06","2.06","1.6","","3","1","1.43","4","5954"
"2022","Junio     ","CNFL"," SABANILLA-IPIS","2","2.8","7.25","9.46","3.55","","4","1","2.15","5","5954"
"2022","Junio     ","CNFL"," SABANILLA-IPIS","1","3.38","11.08","11.21","3.81","","11","3","3.2","14","5954"
"2022","Junio     ","CNFL"," SABANILLA-GUADALUPE","3","1.01","1.02","1.03","1.07","","1","13","0.98","14","6853"
"2022","Junio     ","CNFL"," SABANILLA-GUADALUPE","2","1.64","1.8","1.06","1.11","2","1","18","0.98","21","6853"
"2022","Junio     ","CNFL"," SABANILLA-GUADALUPE","1","1.64","1.8","1.06","1.11","2","1","18","0.98","21","6853"
"2022","Junio     ","CNFL"," SABANILLA-BETANIA","3","0.84","4.4","2.5","0.55","1","2","1","0.22","4","2932"
"2022","Junio     ","CNFL"," SABANILLA-BETANIA","2","2.47","7.08","7.77","2.98","1","3","4","0.32","8","2932"
"2022","Junio     ","CNFL"," SABANILLA-BETANIA","1","2.47","7.08","7.77","3.01","1","3","4","0.57","8","2932"
"2022","Junio     ","CNFL"," PRIMER AMOR-VALENCIA","3","","","","","","","5","","5","25"
"2022","Junio     ","CNFL"," PRIMER AMOR-VALENCIA","2","1.06","2.48","2.18","2","","2","6","0.32","8","25"
"2022","Junio     ","CNFL"," PRIMER AMOR-VALENCIA","1","1.18","3.48","4.18","2.27","","3","6","0.44","9","25"
"2022","Junio     ","CNFL"," PRIMER AMOR-ROHRMOSER","3","0.31","2","2","0.31","1","2","5","0.3","8","2377"
"2022","Junio     ","CNFL"," PRIMER AMOR-ROHRMOSER","1","0.95","5.07","5.03","0.8","1","5","6","0.7","12","2377"
"2022","Junio     ","CNFL"," GUADALUPE-SAN VICENTE","3","0.12","1.03","1","0.12","","1","1","0.12","2","226"
"2022","Junio     ","CNFL"," GUADALUPE-SAN VICENTE","2","0.12","1.03","1","0.12","","1","1","0.12","2","226"
"2022","Junio     ","CNFL"," GUADALUPE-SAN VICENTE","1","0.12","1.03","1","0.12","","1","1","0.12","2","226"
"2022","Junio     ","CNFL"," ESCAZU-JABONCILLOS","1","3.49","4.5","4.76","2.54","1","3","9","0.39","13","10905"
"2022","Junio     ","CNFL"," ESCAZU-GUACHIPELIN","3","0.08","0.03","0.01","0.04","","","5","","5","4609"
"2022","Junio     ","CNFL"," ESCAZU-GUACHIPELIN","2","0.49","1.05","1.04","0.36","","1","5","0.17","6","4609"
"2022","Junio     ","CNFL"," ESCAZU-GUACHIPELIN","1","0.49","1.05","1.04","0.36","","1","5","0.17","6","4609"
"2022","Junio     ","CNFL"," ELECTRIONA-SCOTT","3","2.43","2.1","0.05","0.12","6","2","","2.27","8","1240"
"2022","Junio     ","CNFL"," ELECTRIONA-SCOTT","2","4.22","3.22","2.06","3.73","10","3","","3.74","13","1240"
"2022","Junio     ","CNFL"," ELECTRIONA-SCOTT","1","4.22","3.22","3.09","3.93","10","3","","3.74","13","1240"
"2022","Junio     ","CNFL"," ELECTRIONA-POTRERILLOS","3","1.48","1.17","0.46","0.61","1","1","2","1.25","4","6275"
"2022","Junio     ","CNFL"," ELECTRIONA-POTRERILLOS","2","3.33","4.15","3.4","2.19","2","3","2","1.57","7","6275"
"2022","Junio     ","CNFL"," ELECTRIONA-POTRERILLOS","1","3.33","4.15","4.4","3.44","2","3","2","1.57","7","6275"
"2022","Junio     ","CNFL"," ELECTRIONA-MONTANA","3","3.15","3.59","2.16","2.55","","3","7","2.45","10","816"
"2022","Junio     ","CNFL"," ELECTRIONA-MONTANA","2","3.16","3.59","2.64","5.49","","3","9","2.45","12","816"
"2022","Junio     ","CNFL"," ELECTRIONA-MONTANA","1","3.16","3.59","3.64","5.59","","3","9","2.45","12","816"
"2022","Junio     ","CNFL"," DESAMPARADOS-TIRIBI","3","0.16","1","0.02","0.11","","1","5","0.15","6","2466"
